,listing_id,pos,neu,neg,compound,name,latitude,longitude,review_scores_rating,neighbourhood_cleansed,distance_airport,distance_tophub,distance_prudential,distance_royale,distance_harvard
940,8052494,0.40609375000000003,0.59059375,0.0033125,0.5848749999999999,One-bedroom Apartment Beacon Hill,42.358332710630535,-71.06717657031841,98.0,Beacon Hill,2.9896264389464884,1.180627141959883,1.1015362967075732,0.5865592420859295,3.975796079761825
2196,17904725,0.40607575754545455,0.543521645090909,0.004948051909090909,0.466821212,"Well-located, sunny, 1-bedroom apartment",42.34427884394728,-71.08979008471258,98.0,Fenway,4.36105203227144,0.34109539139490075,0.42156774421578014,1.3004511266105467,3.5395134152315912
2174,17700561,0.40601821952173917,0.5759234989565217,0.018038354043478262,0.46313000521739134,Spacious SoEnd Condo w/Private Deck,42.337998648313224,-71.07500040444238,97.0,South End,3.852317234132728,0.7422536016986057,0.7392802915645956,0.9544143327805609,4.388502704629625
1519,13614982,0.40589971988235296,0.5770981792941177,0.01700210082352941,0.5275431932941176,Adorable 1Bd Apt in Busy Back Bay,42.34974875035604,-71.07856759744331,89.0,Back Bay,3.696210719552047,0.3506194722007995,0.27065776561210325,0.6662744104101646,3.7434502507437477
3882,25511141,0.4056,0.5944,0.0,0.49868,"Charlestown Single Family Townhome w/ Parking,Yard",42.371461175542954,-71.06547341594245,100.0,Charlestown,2.888239659966801,1.9619938910360863,1.89172489261926,1.4868230461170033,3.8107871492090513
2042,16692369,0.4054861111666667,0.5922083333333333,0.0023055555,0.4324902778333333,Bedroom in large apartment-access to Boston/Camb.,42.38174031924149,-71.07731524085467,97.0,Charlestown,3.640241723945729,2.454159490281441,2.4027846560686825,2.277289270746804,3.1565549854945494
3739,24598890,0.4053619047647059,0.5799322128823531,0.0,0.516917388,Yellow Quiet room,42.27507682296115,-71.0769585231276,96.0,Mattapan,7.137391576337013,4.943461535981301,4.982262438430062,5.198710382669608,7.928461261529485
1048,9002927,0.4053571428571429,0.5800714285714286,0.0146,0.4768414285714285,Simple & Sunny Room - 5 minute walk to the T!,42.294082793362975,-71.06195748832789,97.0,Dorchester,5.617532437841079,3.7887767473405876,3.8107173400217507,3.8583798504705267,7.14056441966786
841,7454267,0.4053333333333334,0.5946666666666666,0.0,0.5622666666666666,MARATHON WEEKEND: Lovely Modern Condo in JP,42.30898185387263,-71.11376117473692,100.0,Jamaica Plain,6.612280549233178,3.0097159029509393,3.0819050848705345,3.752221779989249,5.090729925579881
2924,21241128,0.40527777777777785,0.5100277777777777,0.08469444444444445,0.4064092592222222,Vibrant 1BR in Downtown Crossing by Sonder,42.35128161481669,-71.0626690065882,82.0,Chinatown,2.890841949972041,1.1332316505682163,1.0556257657850525,0.1751552711838728,4.3899764319949615
3340,22889540,0.4052714286,0.5767571428,0.0179714286,0.49535666660000005,"Cozy room, 2 beds",42.38756137837418,-71.00579654305876,84.0,East Boston,1.5282707859089875,4.897647993377136,4.816986974222324,4.013159327537536,6.83281451201663
2928,21280012,0.40516714092682926,0.5851305216829269,0.009692581292682927,0.4952117208536586,Gorgeous 3BR/2BA Apt on Freedom Trail by Domio,42.365746145284795,-71.0540461407424,96.0,North End,2.2750105927907756,2.022287754026095,1.9424694219342007,1.2411294001163864,4.461339720083701
3701,24373073,0.405166666625,0.594833333375,0.0,0.487298958375,Private room with comfortable single bed,42.27666555816533,-71.12367737246481,93.0,Roslindale,8.474842845757992,5.235142265421186,5.301786646664191,5.867670719933547,7.197629741620547
3391,23122616,0.4050631867692308,0.5704521977692307,0.011664102538461537,0.44687651100000003,Playful Studio in Downtown Crossing by Sonder,42.35174349919549,-71.06479328139463,92.0,Downtown,2.982881002755598,1.0402575327346562,0.9614288661109107,0.1317799585375934,4.278727027901621
4368,28461967,0.4050422078181818,0.5662932900909092,0.0059372294545454556,0.5395686147272728,Boston Pad,42.34943271374424,-71.13083028332984,100.0,Allston,6.305534948931899,2.4137837944064278,2.4786031457535613,3.342099272534874,2.1727113487404375
2729,20493345,0.4050050216727273,0.5796625973818181,0.007146926400000001,0.49551900289090905,Brighton - 5 Min walk Green line,42.34365937971912,-71.15069537326998,95.0,Brighton,7.380311556065068,3.428290556488036,3.499070874037567,4.380552889083293,2.6010724189926377
1176,10190260,0.405,0.595,0.0,0.82,Stunning South End Loft at Silver Line w/ PARKING!,42.33327630225683,-71.07827604379752,100.0,Roxbury,4.164201287901801,0.9573648408157045,0.9814437262759668,1.3205759489905027,4.494484968105263
1292,11866869,0.405,0.595,0.0,0.6239,Vibrant East Boston Apartment,42.37234908234539,-71.04158968904288,100.0,East Boston,1.7022942453557428,2.803432047677896,2.723300574388912,1.975268397037686,5.013924790824103
1668,14473911,0.40482651757142857,0.5764765610952383,0.010753270523809522,0.5282445769523809,Stunning 2BR in Lower Allston by Sonder,42.36440045797446,-71.13076271051933,92.0,Allston,6.202365855093069,2.700299918801731,2.7420378664642326,3.48449169789171,1.1768045079508234
1947,15905164,0.4045701129019609,0.574260368392157,0.014642780745098038,0.5003384937254902,近中国城Bright premium apt. of excellent location,42.336159122404496,-71.07071882927589,95.0,South End,3.7310426368870306,0.981381407338063,0.9694244332528152,0.9859042098884266,4.636896658123719
3851,25227631,0.4044321212,0.5907669697,0.0048009091,0.5709481516,Unique & Charming Pocket of Beacon Hill,42.359771168211005,-71.06787850453439,94.0,Beacon Hill,3.0101498284800017,1.2270369375641679,1.149535607999288,0.69026482424142,3.905422291089736
1234,11275963,0.40418333330000006,0.5958166666999999,0.0,0.5807325001,Drop Dead Gorgeous Spacious Studio,42.35362814191778,-71.07802598722238,96.0,Back Bay,3.5988881139204003,0.5743576795821104,0.5032418196278167,0.6878137154775854,3.6230429906271278
2596,19695858,0.4041754629444444,0.5895158068888889,0.006315674611111111,0.4482676653888889,Incredible 2BR in Downtown Crossing by Sonder,42.356286795786,-71.06112535578438,93.0,Downtown,2.7147409386611554,1.344762281300865,1.2640596750656714,0.4945369564151802,4.316041449622166
3855,25253044,0.4041278165454546,0.5746328671818182,0.021239316272727272,0.49717929290909085,Modern Boston Gem with Private Rooftop Deck,42.36744034564524,-71.03129634590272,96.0,East Boston,1.1177597964925867,3.053487481718597,2.9729339720191,2.1302919035680157,5.581911208934849
1486,13355213,0.40410346911764705,0.5862494720588236,0.009661764705882354,0.5687965887647061,VERY convenient bed in a LUXURIOUS house,42.34999922872795,-71.13325251178459,95.0,Allston,6.420912618077733,2.540780086811804,2.6050348234542278,3.4659326716234804,2.113646233393643
2590,19674739,0.40399999999999997,0.596,0.0,0.61895,NEU Campus apartment,42.34518274939741,-71.08996319323923,80.0,Fenway,4.348751307612913,0.3262510593246221,0.4045012790157729,1.2917168358793862,3.489549805356006
4754,30271998,0.40389583325,0.5218541667500001,0.01175,0.5208041664999999,Cozy Boston Common/Theater District/Downtown Apt.,42.351098686020066,-71.06545108157205,100.0,Downtown,3.029222829786631,0.9936921854727797,0.915466504543612,0.08153236986524863,4.269743367306319
1249,11488759,0.4038195652173913,0.5841346014347826,0.012034963760869566,0.5410107336956521,Cool 2 Bedroom apt @Kendall Sq!,42.36188322631347,-71.0688378151077,96.0,West End,3.0430300387480114,1.3098448210058713,1.2351479675505552,0.8426446780688595,3.8084887632006557
2553,19544986,0.40370178571428567,0.5860589285714285,0.010232142857142858,0.5323525,14 Gloucester 4B by Lyon Apartments,42.3513289462639,-71.08464750530871,95.0,Back Bay,3.966034687050945,0.3346988787686509,0.3088091374032244,0.9822631244496038,3.425966195788406
4434,28691218,0.40349579835294114,0.5871316527058824,0.009372549058823528,0.4995861904705882,★The Eastie Nest★ Cozy Modern Apt/Close to Logan,42.365874691951255,-71.03675632686164,96.0,East Boston,1.3901321317381334,2.756381367955836,2.67575530005879,1.8401798610438824,5.325478371652671
4837,30772791,0.40333333299999996,0.596666667,0.0,0.46166666700000003,"Entire Apartment, 2BR/1BA in Heart of North End",42.36319875712831,-71.05544307732225,60.0,North End,2.3523841096544253,1.8549365324328888,1.7746252205465283,1.0526361326981484,4.435396688036165
3323,22764995,0.40326607142857146,0.569767857142857,0.018041071428571427,0.4846206547857143,Charming 2BR/2BA Duplex In Beacon Hill By Domio,42.360445684249186,-71.06598352838847,86.0,Beacon Hill,2.907972078573385,1.3270379102268106,1.2488318363173527,0.7268336720948898,3.9796278696951717
2973,21448761,0.4032,0.5968,0.0,0.7690600000000001,Private Bedroom and Bathroom in Charming South End,42.341797829432394,-71.06963042632015,100.0,South End,3.4848165174937478,0.7975931051341945,0.7560081480452661,0.5981653410045509,4.435158904456482
4419,28640081,0.40303500000000003,0.5719649999999998,0.0,0.51323308335,Luxurious Cozy 3 with private bathroom,42.30669420896343,-71.0678784107337,96.0,Dorchester,5.043530161373687,2.867711917878926,2.890774857205556,2.9858877041220078,6.251399018111272
2544,19507998,0.40300146673417725,0.5879700851265822,0.009025283582278481,0.47154878703797454,Beautiful Studio and  Great Location,42.36237423871093,-71.06865886772921,98.0,West End,3.0312136465090376,1.342719962876324,1.2683106200455427,0.8741699367055948,3.8059400030145003
3238,22306805,0.4027993876333333,0.5744577168833334,0.010756566649999999,0.5062416346333333,"NEW 3 BR Luxury Private Home, Boston/Seaport/BCEC",42.33680045333712,-71.03996331713911,99.0,South Boston,2.523462272260972,2.3451282016162436,2.2929467668597283,1.5928677077169826,5.891772864145923
