,host_response_time,host_response_rate,host_is_superhost,host_verification_level,neighbourhood_cleansed,host_identity_verified,is_location_exact,instant_bookable,property_type,room_type,bed_type,Wifi,Heating,Essentials,Smoke detector,Kitchen,Carbon monoxide detector,Hangers,Air conditioning,Shampoo,Hair dryer,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy,reviews_per_month
5275,1.0,100.0,0,7.0,Roxbury,1,0,1,House,Shared room,Real Bed,,,,,,,,,,,18.0,100.0,5.0,0.0,14.0,89.0,8.0,10.0,9.0,9.0,flexible,3.31
5278,1.0,83.0,0,4.0,Back Bay,1,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,173.0,0.0,0.0,0.0,16.0,88.0,10.0,9.0,9.0,10.0,strict_14_with_grace_period,3.84
5279,1.0,83.0,0,4.0,Fenway,1,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,100.0,0.0,0.0,0.0,16.0,81.0,10.0,9.0,7.0,9.0,strict_14_with_grace_period,3.81
5280,1.0,100.0,0,1.0,Brighton,0,0,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,35.0,100.0,14.0,94.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,3.31
5281,1.0,100.0,1,2.0,East Boston,0,1,0,Apartment,Private room,Real Bed,,,,,,,,,,,65.0,0.0,10.0,0.0,20.0,93.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,5.71
5282,1.0,97.0,0,5.0,Roslindale,0,1,1,House,Entire home/apt,Real Bed,,,,,,,,,,,195.0,0.0,35.0,15.0,23.0,92.0,9.0,10.0,10.0,9.0,flexible,8.31
5284,1.0,100.0,1,2.0,East Boston,0,1,0,Apartment,Private room,Real Bed,,,,,,,,,,,65.0,0.0,10.0,0.0,19.0,96.0,9.0,10.0,9.0,9.0,strict_14_with_grace_period,5.18
5285,3.0,84.0,0,1.0,South Boston,0,0,0,Condominium,Private room,Real Bed,,,,,,,,,,,100.0,0.0,25.0,25.0,2.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.67
5286,3.0,84.0,0,1.0,South Boston,0,0,0,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,175.0,0.0,25.0,25.0,7.0,100.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.84
5287,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,297.0,0.0,45.0,0.0,21.0,90.0,8.0,10.0,9.0,10.0,strict_14_with_grace_period,5.12
5290,1.0,99.0,0,10.0,Longwood Medical Area,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,135.0,150.0,70.0,45.0,5.0,96.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,1.42
5291,4.0,0.0,0,4.0,Brighton,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,113.0,0.0,0.0,0.0,1.0,60.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.25
5292,4.0,0.0,0,4.0,Brighton,0,1,1,Apartment,Private room,Real Bed,,,,,,,,,,,74.0,0.0,0.0,0.0,1.0,80.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.24
5293,2.0,100.0,0,4.0,Jamaica Plain,1,1,0,Condominium,Private room,Real Bed,,,,,,,,,,,100.0,0.0,10.0,0.0,4.0,100.0,9.0,10.0,10.0,10.0,flexible,1.06
5295,1.0,86.0,1,2.0,Jamaica Plain,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,190.0,0.0,75.0,0.0,4.0,100.0,10.0,10.0,10.0,10.0,moderate,0.96
5296,2.0,100.0,0,5.0,South End,1,0,1,Serviced apartment,Entire home/apt,Real Bed,,,,,,,,,,,250.0,0.0,20.0,75.0,2.0,80.0,10.0,8.0,8.0,10.0,strict_14_with_grace_period,0.57
5297,1.0,100.0,1,4.0,Allston,1,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,200.0,500.0,50.0,15.0,13.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.12
5299,1.0,100.0,0,1.0,Brighton,0,1,1,House,Private room,Real Bed,,,,,,,,,,,77.0,0.0,15.0,100.0,4.0,90.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,0.97
5300,1.0,96.0,0,6.0,South End,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,229.0,400.0,124.0,5.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.27
5301,1.0,95.0,0,5.0,Dorchester,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,200.0,100.0,40.0,25.0,39.0,90.0,9.0,9.0,9.0,9.0,strict_14_with_grace_period,9.59
5302,1.0,97.0,0,2.0,Allston,0,1,1,Apartment,Private room,Real Bed,,,,,,,,,,,80.0,0.0,16.0,15.0,22.0,90.0,9.0,10.0,9.0,9.0,strict_14_with_grace_period,5.28
5303,1.0,100.0,0,7.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,260.0,0.0,80.0,0.0,29.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,7.31
5304,1.0,97.0,0,2.0,Allston,0,1,1,Apartment,Private room,Real Bed,,,,,,,,,,,68.0,0.0,12.0,15.0,29.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,6.96
5305,1.0,100.0,0,1.0,Brighton,0,1,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,35.0,100.0,10.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.48
5306,1.0,100.0,0,6.0,Brighton,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,100.0,0.0,0.0,0.0,28.0,96.0,10.0,9.0,10.0,10.0,flexible,6.72
5307,1.0,100.0,1,4.0,North End,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,189.0,350.0,95.0,30.0,12.0,95.0,10.0,10.0,10.0,10.0,moderate,2.86
5308,1.0,100.0,0,1.0,Brighton,0,1,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,35.0,100.0,12.0,88.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,2.95
5310,1.0,100.0,1,2.0,Brighton,0,0,1,House,Private room,Real Bed,,,,,,,,,,,120.0,0.0,0.0,0.0,12.0,100.0,10.0,10.0,10.0,9.0,flexible,3.24
5311,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,277.0,0.0,55.0,0.0,17.0,82.0,10.0,9.0,9.0,10.0,strict_14_with_grace_period,4.15
5312,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,298.0,0.0,55.0,0.0,29.0,89.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,7.19
5313,1.0,100.0,0,5.0,East Boston,0,1,1,House,Private room,Real Bed,,,,,,,,,,,56.0,0.0,0.0,0.0,22.0,88.0,8.0,10.0,10.0,9.0,flexible,5.84
5315,1.0,100.0,0,1.0,Dorchester,0,0,1,Bed and breakfast,Private room,Real Bed,,,,,,,,,,,229.0,0.0,20.0,10.0,6.0,100.0,10.0,10.0,10.0,10.0,flexible,1.61
5316,1.0,100.0,0,2.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,149.0,200.0,79.0,20.0,4.0,95.0,10.0,10.0,10.0,9.0,moderate,1.43
5317,1.0,100.0,0,3.0,Brighton,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,278.0,0.0,95.0,5.0,5.0,84.0,9.0,10.0,10.0,10.0,moderate,1.39
5318,1.0,100.0,1,6.0,East Boston,1,1,1,House,Private room,Real Bed,,,,,,,,,,,51.0,0.0,20.0,0.0,43.0,97.0,10.0,10.0,10.0,10.0,moderate,10.75
5322,2.0,100.0,1,5.0,South Boston Waterfront,0,0,1,Apartment,Private room,Real Bed,,,,,,,,,,,130.0,0.0,15.0,25.0,28.0,97.0,10.0,10.0,10.0,10.0,moderate,7.06
5323,1.0,97.0,0,6.0,Brighton,0,0,1,Apartment,Private room,Real Bed,,,,,,,,,,,44.0,0.0,20.0,10.0,1.0,100.0,10.0,10.0,10.0,8.0,moderate,0.28
5324,1.0,91.0,0,5.0,Allston,0,1,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,20.0,25.0,15.0,96.0,10.0,10.0,10.0,9.0,moderate,3.75
5325,1.0,91.0,0,5.0,Brighton,0,1,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,18.0,20.0,23.0,97.0,10.0,10.0,10.0,10.0,moderate,5.7
5326,1.0,100.0,1,6.0,East Boston,1,1,1,House,Private room,Real Bed,,,,,,,,,,,51.0,0.0,20.0,0.0,32.0,98.0,10.0,10.0,10.0,10.0,flexible,8.14
5329,1.0,96.0,0,6.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,132.0,400.0,98.0,5.0,2.0,90.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,0.71
5331,1.0,100.0,1,5.0,Brighton,0,0,1,Apartment,Private room,Real Bed,,,,,,,,,,,46.0,0.0,7.0,15.0,12.0,98.0,10.0,10.0,10.0,10.0,moderate,3.0
5332,1.0,100.0,0,5.0,Brighton,1,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,125.0,600.0,120.0,10.0,3.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.0
5333,1.0,100.0,0,4.0,Dorchester,0,0,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,145.0,200.0,90.0,50.0,3.0,93.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.18
5334,3.0,89.0,0,5.0,Roxbury,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,170.0,0.0,50.0,20.0,3.0,100.0,10.0,10.0,10.0,8.0,moderate,0.86
5335,1.0,100.0,0,8.0,Charlestown,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,200.0,200.0,60.0,50.0,1.0,80.0,6.0,10.0,10.0,10.0,moderate,0.71
5336,1.0,100.0,0,8.0,North End,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,237.0,0.0,45.0,0.0,14.0,84.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,3.59
5337,1.0,100.0,0,1.0,Brighton,0,1,1,Other,Private room,Real Bed,,,,,,,,,,,50.0,0.0,35.0,30.0,14.0,90.0,10.0,9.0,10.0,9.0,strict_14_with_grace_period,3.5
5338,1.0,96.0,0,8.0,Back Bay,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,499.0,0.0,105.0,0.0,1.0,20.0,10.0,2.0,2.0,10.0,strict_14_with_grace_period,1.0
5340,1.0,100.0,0,2.0,West Roxbury,0,1,1,House,Private room,Real Bed,,,,,,,,,,,39.0,0.0,20.0,10.0,7.0,97.0,10.0,10.0,10.0,10.0,moderate,1.75
5341,1.0,100.0,0,2.0,West Roxbury,0,1,1,House,Private room,Real Bed,,,,,,,,,,,39.0,0.0,20.0,10.0,6.0,97.0,10.0,10.0,10.0,9.0,moderate,1.51
5342,1.0,100.0,0,2.0,West Roxbury,0,1,1,House,Private room,Real Bed,,,,,,,,,,,39.0,0.0,20.0,10.0,1.0,60.0,8.0,8.0,10.0,10.0,moderate,0.27
5343,1.0,100.0,0,2.0,West Roxbury,0,1,1,House,Private room,Real Bed,,,,,,,,,,,49.0,0.0,20.0,0.0,8.0,98.0,10.0,10.0,10.0,9.0,moderate,2.02
5344,1.0,100.0,0,7.0,West End,1,0,0,Condominium,Private room,Real Bed,,,,,,,,,,,99.0,0.0,19.0,15.0,4.0,95.0,10.0,10.0,10.0,10.0,flexible,1.11
5345,3.0,100.0,0,4.0,Jamaica Plain,1,0,0,Condominium,Private room,Real Bed,,,,,,,,,,,80.0,0.0,0.0,0.0,4.0,90.0,9.0,10.0,9.0,9.0,flexible,1.09
5348,1.0,100.0,0,1.0,Brighton,0,1,1,House,Private room,Real Bed,,,,,,,,,,,50.0,0.0,59.0,59.0,7.0,94.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.76
5349,1.0,97.0,0,6.0,Brighton,0,0,1,Apartment,Private room,Real Bed,,,,,,,,,,,48.0,0.0,20.0,10.0,7.0,86.0,9.0,10.0,10.0,9.0,moderate,1.86
5350,1.0,100.0,0,8.0,East Boston,0,1,0,House,Entire home/apt,Real Bed,,,,,,,,,,,350.0,300.0,140.0,15.0,2.0,80.0,7.0,10.0,10.0,10.0,strict_14_with_grace_period,0.66
5351,3.0,50.0,0,6.0,Dorchester,0,1,0,House,Entire home/apt,Real Bed,,,,,,,,,,,495.0,0.0,0.0,0.0,1.0,100.0,8.0,10.0,10.0,10.0,flexible,0.28
5352,3.0,80.0,0,5.0,East Boston,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,149.0,250.0,75.0,25.0,3.0,73.0,10.0,9.0,9.0,9.0,strict_14_with_grace_period,0.86
5354,3.0,80.0,0,5.0,East Boston,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,99.0,250.0,75.0,30.0,6.0,80.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.58
5355,1.0,100.0,0,2.0,Jamaica Plain,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,70.0,0.0,60.0,0.0,8.0,100.0,10.0,10.0,10.0,10.0,moderate,2.64
5357,1.0,100.0,1,6.0,East Boston,0,0,1,House,Private room,Real Bed,,,,,,,,,,,95.0,0.0,35.0,0.0,12.0,97.0,10.0,10.0,10.0,10.0,flexible,3.1
5358,1.0,100.0,0,3.0,Beacon Hill,0,1,0,Apartment,Private room,Real Bed,,,,,,,,,,,160.0,0.0,0.0,0.0,8.0,100.0,10.0,10.0,10.0,10.0,flexible,2.11
5363,1.0,100.0,0,2.0,Chinatown,0,1,1,House,Private room,Real Bed,,,,,,,,,,,88.0,100.0,50.0,15.0,6.0,87.0,9.0,9.0,10.0,10.0,flexible,1.67
5364,1.0,100.0,0,6.0,Brighton,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,191.0,0.0,75.0,25.0,3.0,100.0,9.0,10.0,9.0,10.0,flexible,0.83
5366,2.0,100.0,0,7.0,Downtown,0,0,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,149.0,0.0,50.0,0.0,3.0,100.0,10.0,10.0,10.0,10.0,moderate,0.81
5368,1.0,100.0,1,8.0,Charlestown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,95.0,200.0,100.0,20.0,7.0,100.0,10.0,10.0,10.0,10.0,moderate,1.98
5369,1.0,90.0,0,5.0,Downtown,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,300.0,250.0,115.0,0.0,5.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.35
5370,1.0,90.0,0,4.0,Roxbury,0,1,1,Townhouse,Private room,Real Bed,,,,,,,,,,,120.0,0.0,10.0,0.0,10.0,90.0,10.0,10.0,10.0,8.0,flexible,2.68
5371,1.0,99.0,0,4.0,South Boston,0,1,1,Apartment,Private room,Real Bed,,,,,,,,,,,144.0,0.0,50.0,0.0,2.0,90.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,1.18
5373,1.0,95.0,0,2.0,Back Bay,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,199.0,0.0,75.0,0.0,11.0,93.0,10.0,9.0,10.0,10.0,flexible,3.14
5374,1.0,95.0,0,2.0,South Boston,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,350.0,500.0,100.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,moderate,0.58
5382,2.0,100.0,0,5.0,Dorchester,0,0,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,130.0,150.0,45.0,10.0,6.0,100.0,10.0,10.0,10.0,10.0,flexible,2.14
5385,1.0,100.0,1,6.0,South Boston,0,0,1,Guest suite,Private room,Real Bed,,,,,,,,,,,81.0,100.0,25.0,0.0,30.0,99.0,10.0,10.0,10.0,10.0,moderate,8.18
5386,1.0,100.0,1,1.0,South End,0,1,1,Townhouse,Private room,Real Bed,,,,,,,,,,,241.0,0.0,17.0,0.0,7.0,100.0,10.0,10.0,10.0,10.0,flexible,1.88
5389,2.0,97.0,0,6.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,349.0,0.0,100.0,0.0,1.0,80.0,10.0,10.0,10.0,8.0,strict_14_with_grace_period,0.75
5391,1.0,100.0,0,6.0,East Boston,0,0,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,175.0,0.0,30.0,0.0,28.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,7.43
5392,3.0,80.0,0,6.0,Mission Hill,0,1,0,House,Private room,Real Bed,,,,,,,,,,,64.0,0.0,0.0,0.0,3.0,100.0,10.0,10.0,10.0,10.0,flexible,1.0
5394,1.0,100.0,0,8.0,South Boston,0,0,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,118.0,0.0,40.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,moderate,0.71
5395,1.0,100.0,1,7.0,South Boston Waterfront,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,300.0,0.0,60.0,0.0,18.0,100.0,10.0,10.0,10.0,10.0,moderate,5.57
5396,1.0,100.0,0,7.0,Mattapan,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,315.0,0.0,36.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,moderate,0.71
5397,1.0,100.0,0,4.0,Fenway,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,750.0,0.0,20.0,0.0,3.0,100.0,9.0,9.0,9.0,10.0,flexible,0.83
5398,1.0,100.0,1,1.0,South End,0,0,0,Townhouse,Private room,Real Bed,,,,,,,,,,,171.0,0.0,25.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,flexible,0.34
5400,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,40.0,50.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.28
5401,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,30.0,50.0,3.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.83
5402,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Private room,Real Bed,,,,,,,,,,,140.0,0.0,40.0,50.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.28
5403,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,30.0,50.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.7
5404,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Private room,Real Bed,,,,,,,,,,,160.0,0.0,40.0,50.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.28
5405,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Private room,Real Bed,,,,,,,,,,,160.0,0.0,40.0,50.0,4.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.11
5406,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,30.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.66
5411,1.0,83.0,0,4.0,Back Bay,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,220.0,0.0,0.0,0.0,6.0,93.0,10.0,9.0,8.0,9.0,strict_14_with_grace_period,2.05
5415,1.0,83.0,0,4.0,Beacon Hill,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,230.0,0.0,0.0,0.0,11.0,84.0,10.0,9.0,7.0,9.0,strict_14_with_grace_period,3.59
5420,1.0,83.0,0,4.0,South End,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,140.0,0.0,0.0,0.0,5.0,76.0,9.0,9.0,7.0,10.0,strict_14_with_grace_period,2.08
5426,1.0,83.0,0,4.0,Fenway,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,150.0,0.0,0.0,0.0,5.0,76.0,10.0,8.0,6.0,10.0,strict_14_with_grace_period,1.47
5427,1.0,83.0,0,4.0,Beacon Hill,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,230.0,0.0,0.0,0.0,13.0,86.0,9.0,9.0,8.0,10.0,flexible,3.98
5431,1.0,99.0,0,4.0,South Boston,0,1,0,Apartment,Private room,Real Bed,,,,,,,,,,,144.0,0.0,50.0,0.0,1.0,80.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.55
5432,1.0,97.0,0,6.0,Brighton,0,0,1,Apartment,Private room,Real Bed,,,,,,,,,,,48.0,0.0,20.0,0.0,6.0,93.0,10.0,10.0,10.0,10.0,flexible,1.96
5441,1.0,100.0,0,4.0,West End,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,83.0,0.0,30.0,15.0,5.0,100.0,10.0,10.0,10.0,10.0,moderate,1.39
5447,1.0,100.0,0,7.0,Charlestown,0,0,0,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,250.0,400.0,75.0,0.0,3.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.92
5448,1.0,100.0,0,8.0,Charlestown,0,1,1,Condominium,Entire home/apt,Real Bed,,,,,,,,,,,210.0,0.0,150.0,25.0,5.0,96.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.92
5449,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,30.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.36
5452,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.46
5453,1.0,100.0,0,2.0,Jamaica Plain,0,1,1,Apartment,Private room,Real Bed,,,,,,,,,,,35.0,0.0,0.0,0.0,1.0,20.0,2.0,10.0,2.0,4.0,strict_14_with_grace_period,0.45
5454,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,5.0,68.0,8.0,10.0,10.0,10.0,strict_14_with_grace_period,2.14
5455,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.0
5456,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,2.0,70.0,7.0,10.0,8.0,10.0,strict_14_with_grace_period,1.25
5458,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.0
5459,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,60.0,10.0,10.0,10.0,8.0,strict_14_with_grace_period,0.3
5460,1.0,99.0,0,4.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,133.0,0.0,0.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.39
5471,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,209.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,strict,1.0
5475,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,209.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,strict,0.75
5477,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,209.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,strict,0.55
5482,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,229.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,strict,0.63
5484,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,229.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,strict,0.46
5485,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,229.0,300.0,89.0,30.0,1.0,100.0,10.0,10.0,8.0,10.0,strict,0.43
5488,1.0,99.0,0,9.0,Downtown,0,0,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,229.0,300.0,89.0,30.0,2.0,70.0,6.0,9.0,9.0,10.0,strict,0.94
5493,1.0,83.0,0,4.0,Beacon Hill,1,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,150.0,0.0,0.0,0.0,13.0,75.0,9.0,8.0,7.0,9.0,flexible,3.9
5495,3.0,93.0,0,8.0,Jamaica Plain,0,1,0,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,150.0,1000.0,150.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,flexible,0.42
5500,1.0,100.0,0,2.0,Mattapan,0,0,1,House,Private room,Real Bed,,,,,,,,,,,72.0,150.0,45.0,25.0,3.0,100.0,9.0,10.0,10.0,8.0,strict_14_with_grace_period,0.87
5501,1.0,100.0,0,7.0,South End,1,0,0,Condominium,Private room,Real Bed,,,,,,,,,,,56.0,0.0,0.0,15.0,9.0,98.0,10.0,10.0,10.0,10.0,flexible,2.62
5504,1.0,100.0,0,5.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,40.0,0.0,30.0,50.0,2.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.62
5505,1.0,100.0,1,4.0,Mission Hill,0,1,1,House,Private room,Real Bed,,,,,,,,,,,100.0,0.0,40.0,25.0,6.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.96
5507,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Shared room,Real Bed,,,,,,,,,,,50.0,0.0,30.0,0.0,1.0,100.0,8.0,10.0,10.0,10.0,strict_14_with_grace_period,0.3
5508,1.0,100.0,1,4.0,Jamaica Plain,0,1,1,House,Private room,Real Bed,,,,,,,,,,,200.0,0.0,40.0,50.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.7
5509,3.0,60.0,0,6.0,East Boston,0,1,0,Apartment,Shared room,Real Bed,,,,,,,,,,,35.0,0.0,0.0,0.0,3.0,100.0,10.0,10.0,10.0,9.0,flexible,2.73
5510,1.0,100.0,0,7.0,South End,1,0,0,Condominium,Private room,Real Bed,,,,,,,,,,,56.0,0.0,0.0,0.0,2.0,100.0,10.0,10.0,10.0,10.0,flexible,1.02
5511,1.0,100.0,0,2.0,Roxbury,0,1,1,Apartment,Entire home/apt,Real Bed,,,,,,,,,,,89.0,0.0,25.0,40.0,4.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.41
